school_year,building_code,dbn,location_name,location_code,address,borough,geographical_district_code,register,building_name,_schools,schools_in_building,major_n,oth_n,nocrim_n,prop_n,vio_n,engroupa,rangea,avgofmajor_n,avgofoth_n,avgofnocrim_n,avgofprop_n,avgofvio_n,borough_name,postcode,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta
2013-14,Q225,27Q317,WATERSIDE CHILDREN'S STUDIO SCHOOL,Q317,190 BEACH 110 STREET,Q,27.0,441.0,190 BEACH 110 STREET CONSOLIDATED LOCATION,2,WATERSIDE CHILDREN'S STUDIO SCHOOL |  WATERSIDE SCHOOL FOR LEADERSHIP |  190 BEACH 110 STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,QUEENS,11694.0,40.580928,-73.831836,14.0,32.0,938.0,4303853.0,4161810001.0,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      
2013-14,Q225,27Q318,WATERSIDE SCHOOL FOR LEADERSHIP,Q318,190 BEACH 110 STREET,Q,27.0,174.0,190 BEACH 110 STREET CONSOLIDATED LOCATION,2,WATERSIDE CHILDREN'S STUDIO SCHOOL |  WATERSIDE SCHOOL FOR LEADERSHIP |  190 BEACH 110 STREET CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,QUEENS,11694.0,40.580928,-73.831836,14.0,32.0,938.0,4303853.0,4161810001.0,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      
2013-14,Q223,27Q223,P.S. 223 Lyndon B. Johnson,Q223,125-20 SUTPHIN BOULEVARD,Q,27.0,661.0,,1,P.S. 223 Lyndon B. Johnson,0.0,0.0,0.0,0.0,0.0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,11434.0,40.674519,-73.789399,12.0,28.0,18401.0,4261713.0,4120510001.0,Baisley Park                                                               
2013-14,Q222,30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,Q222,86-15 37 AVENUE,Q,30.0,343.0,,1,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,0.0,0.0,0.0,0.0,0.0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,11372.0,40.750172,-73.880363,3.0,25.0,279.0,4035854.0,4014600034.0,Jackson Heights                                                            
2013-14,Q221,26Q221,P.S. 221 The North Hills School,Q221,57-40 MARATHON PARKWAY,Q,26.0,641.0,,1,P.S. 221 The North Hills School,0.0,0.0,0.0,0.0,0.0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,11362.0,40.759404,-73.731299,11.0,23.0,152901.0,4171759.0,4082760620.0,Douglas Manor-Douglaston-Little Neck                                       
2013-14,Q220,28Q220,P.S. 220 Edward Mandel,Q220,62-10 108 STREET,Q,28.0,689.0,,1,P.S. 220 Edward Mandel,0.0,0.0,0.0,0.0,0.0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,11375.0,40.736524,-73.851455,6.0,29.0,745.0,4051290.0,4021430001.0,Forest Hills                                                               
2013-14,Q219,25Q219,P.S. 219 Paul Klapper,Q219,144-39 GRAVETT ROAD,Q,25.0,613.0,,1,P.S. 219 Paul Klapper,0.0,1.0,2.0,0.0,1.0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,11367.0,40.735275,-73.823778,8.0,24.0,809.0,4448708.0,4065070001.0,Kew Gardens Hills                                                          
2013-14,Q217,28Q217,J.H.S. 217 Robert A. Van Wyck,Q217,85-05 144 STREET,Q,28.0,,,1,J.H.S. 217 Robert A. Van Wyck,2.0,7.0,4.0,4.0,2.0,8C,1501-1750,0.81,3.95,6.51,2.3,1.78,QUEENS,11435.0,40.710024,-73.812508,8.0,24.0,232.0,4208124.0,4097240173.0,Briarwood-Jamaica Hills                                                    
2013-14,Q216,26Q216,J.H.S. 216 George J. Ryan,Q216,64-20 175 STREET,Q,26.0,,,1,J.H.S. 216 George J. Ryan,0.0,1.0,1.0,1.0,0.0,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,QUEENS,11365.0,40.737517,-73.794031,8.0,24.0,1341.0,4149078.0,4069030001.0,Fresh Meadows-Utopia                                                       
2013-14,Q215,,535 BRIAR PLACE CONSOLIDATED LOCATION,,535 BRIAR PLACE,Q,27.0,536.0,535 BRIAR PLACE CONSOLIDATED LOCATION,2,P.S. 215 Lucretia Mott |  Wave Preparatory Elementary School |  535 BRIAR PLACE CONSOLIDATED LOCATION,0.0,0.0,2.0,0.0,0.0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,11691.0,40.5993,-73.758206,14.0,31.0,99801.0,4301194.0,4157720031.0,Far Rockaway-Bayswater                                                     
2013-14,Q215,27Q215,P.S. 215 Lucretia Mott,Q215,535 BRIAR PLACE,Q,27.0,163.0,535 BRIAR PLACE CONSOLIDATED LOCATION,2,P.S. 215 Lucretia Mott |  Wave Preparatory Elementary School |  535 BRIAR PLACE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,QUEENS,11691.0,40.5993,-73.758206,14.0,31.0,99801.0,4301194.0,4157720031.0,Far Rockaway-Bayswater                                                     
2013-14,Q215,27Q362,Wave Preparatory Elementary School,Q362,535 BRIAR PLACE,Q,27.0,373.0,535 BRIAR PLACE CONSOLIDATED LOCATION,2,P.S. 215 Lucretia Mott |  Wave Preparatory Elementary School |  535 BRIAR PLACE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,QUEENS,11691.0,40.5993,-73.758206,14.0,31.0,99801.0,4301194.0,4157720031.0,Far Rockaway-Bayswater                                                     
2013-14,Q214,25Q214,P.S. 214 Cadwallader Colden,Q214,31-15 140 STREET,Q,25.0,475.0,,1,P.S. 214 Cadwallader Colden,1.0,2.0,1.0,3.0,0.0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,11354.0,40.770387,-73.828617,7.0,20.0,88901.0,4100846.0,4044130020.0,Flushing                                                                   
2013-14,Q213,26Q213,P.S. 213 The Carl Ullman School,Q213,231-02 67 AVENUE,Q,26.0,433.0,,1,P.S. 213 The Carl Ullman School,0.0,0.0,1.0,0.0,0.0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,11364.0,40.747747,-73.745747,11.0,23.0,1377.0,4163698.0,4076770001.0,Oakland Gardens                                                            
2013-14,Q212,30Q212,P.S. 212,Q212,34-25 82 STREET,Q,30.0,808.0,,1,P.S. 212,0.0,0.0,0.0,0.0,0.0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,11372.0,40.753078,-73.884906,3.0,25.0,283.0,4437128.0,4014430019.0,Jackson Heights                                                            
2013-14,Q210,27Q210,J.H.S. 210 Elizabeth Blackwell,Q210,93-11 101 AVENUE,Q,27.0,,,1,J.H.S. 210 Elizabeth Blackwell,0.0,4.0,3.0,3.0,0.0,9C,1751-2000,0.81,5.43,8.48,3.24,2.33,QUEENS,11416.0,40.683858,-73.84747,9.0,32.0,38.0,4188567.0,4090670001.0,Woodhaven                                                                  
2013-14,Q209,25Q209,P.S. 209 Clearview Gardens,Q209,16-10 UTOPIA PARKWAY,Q,25.0,627.0,,1,P.S. 209 Clearview Gardens,0.0,0.0,0.0,0.0,0.0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,11357.0,40.783608,-73.794654,7.0,19.0,1017.0,4128717.0,4057340001.0,Ft. Totten-Bay Terrace-Clearview                                           
2013-14,Q208,29Q208,P.S. / I.S. 208,Q208,74-30 COMMONWEALTH BLVD,Q,26.0,733.0,,1,P.S. / I.S. 208,0.0,2.0,0.0,0.0,2.0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,11426.0,40.745948,-73.727456,13.0,23.0,1567.0,4529898.0,4078700070.0,Bellerose                                                                  
2013-14,Q207,27Q207,P.S. 207 Rockwood Park,Q207,159-15 88 STREET,Q,27.0,753.0,,1,P.S. 207 Rockwood Park,1.0,0.0,0.0,1.0,0.0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,11414.0,40.658089,-73.844432,10.0,32.0,892.0,4293311.0,4140090060.0,Lindenwood-Howard Beach                                                    
2013-14,Q206,28Q206,P.S. 206 The Horace Harding School,Q206,61-02 98 STREET,Q,28.0,604.0,,1,P.S. 206 The Horace Harding School,0.0,1.0,0.0,0.0,1.0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,11374.0,40.734642,-73.860737,6.0,29.0,71702.0,4050414.0,4020830123.0,Rego Park                                                                  
2013-14,Q205,26Q205,P.S. 205 Alexander Graham Bell,Q205,75-25 BELL BOULEVARD,Q,26.0,313.0,,1,P.S. 205 Alexander Graham Bell,0.0,0.0,1.0,0.0,0.0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,11364.0,40.737678,-73.756791,11.0,23.0,129103.0,4164007.0,4077530001.0,Oakland Gardens                                                            
2013-14,Q204,30Q258,Energy Tech High School,Q258,36-41 28 STREET,Q,30.0,119.0,36-41 28 STREET CONSOLIDATED LOCATION,2,I.S. 204 Oliver W. Holmes |  Energy Tech High School |  36-41 28 STREET CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,QUEENS,11106.0,40.757065,-73.932664,1.0,26.0,51.0,4004156.0,4003430001.0,Queensbridge-Ravenswood-Long Island City                                   
2013-14,Q204,30Q204,I.S. 204 Oliver W. Holmes,Q204,36-41 28 STREET,Q,30.0,704.0,36-41 28 STREET CONSOLIDATED LOCATION,2,I.S. 204 Oliver W. Holmes |  Energy Tech High School |  36-41 28 STREET CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,QUEENS,11106.0,40.757065,-73.932664,1.0,26.0,51.0,4004156.0,4003430001.0,Queensbridge-Ravenswood-Long Island City                                   
2013-14,Q203,26Q203,P.S. 203 Oakland Gardens,Q203,53-11 SPRINGFIELD BOULEVARD,Q,26.0,897.0,,1,P.S. 203 Oakland Gardens,0.0,0.0,0.0,0.0,0.0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,11364.0,40.754201,-73.760636,11.0,23.0,138501.0,4161005.0,4074820317.0,Oakland Gardens                                                            
2013-14,Q202,,138-30 LAFAYETTE STREET CONSOLIDATED LOCATION,,138-30 LAFAYETTE STREET,Q,27.0,,138-30 LAFAYETTE STREET CONSOLIDATED LOCATION,2,J.H.S. 202 Robert H. Goddard |  Robert H. Goddard High School of Communication Art |  138-30 LAFAYETTE STREET CONSOLIDATED LOCATION,0.0,7.0,7.0,1.0,1.0,8C,1501-1750,0.81,3.95,6.51,2.3,1.78,QUEENS,11417.0,40.67124,-73.845141,10.0,32.0,58.0,4245993.0,4114030001.0,Ozone Park                                                                 
2013-14,Q202,27Q202,J.H.S. 202 Robert H. Goddard,Q202,138-30 LAFAYETTE STREET,Q,27.0,,138-30 LAFAYETTE STREET CONSOLIDATED LOCATION,2,J.H.S. 202 Robert H. Goddard |  Robert H. Goddard High School of Communication Art |  138-30 LAFAYETTE STREET CONSOLIDATED LOCATION,,,,,,6C,1001-1250,,,,,,QUEENS,11417.0,40.67124,-73.845141,10.0,32.0,58.0,4245993.0,4114030001.0,Ozone Park                                                                 
2013-14,Q202,27Q308,Robert H. Goddard High School of Communication Art,Q308,138-30 LAFAYETTE STREET,Q,27.0,598.0,138-30 LAFAYETTE STREET CONSOLIDATED LOCATION,2,J.H.S. 202 Robert H. Goddard |  Robert H. Goddard High School of Communication Art |  138-30 LAFAYETTE STREET CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,QUEENS,11417.0,40.67124,-73.845141,10.0,32.0,58.0,4245993.0,4114030001.0,Ozone Park                                                                 
2013-14,Q201,25Q201,P.S. 201 The Discovery School for Inquiry and Rese,Q201,65-11 155 STREET,Q,25.0,473.0,,1,P.S. 201 The Discovery School for Inquiry and Rese,0.0,0.0,1.0,0.0,0.0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,11367.0,40.736653,-73.813346,8.0,24.0,122702.0,4146992.0,4067920100.0,Pomonok-Flushing Heights-Hillcrest                                         
2013-14,Q200,25Q200,PS/MS 200 - The Pomonok School & STAR Academy,Q200,70-10 164 STREET,Q,25.0,464.0,,1,PS/MS 200 - The Pomonok School & STAR Academy,0.0,0.0,0.0,0.0,0.0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,11365.0,40.731369,-73.805116,8.0,24.0,122701.0,4146990.0,4067890001.0,Pomonok-Flushing Heights-Hillcrest                                         
2013-14,Q199,24Q199,P.S. 199 Maurice A. Fitzgerald,Q199,39-20 48 AVENUE,Q,24.0,968.0,,1,P.S. 199 Maurice A. Fitzgerald,0.0,1.0,1.0,1.0,0.0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,11104.0,40.740088,-73.926214,2.0,26.0,189.0,4002915.0,4002060003.0,Hunters Point-Sunnyside-West Maspeth                                       
2013-14,Q198,27Q333,Goldie Maple Academy,Q333,3-65 BEACH 56 STREET,Q,27.0,541.0,,1,Goldie Maple Academy,0.0,0.0,0.0,0.0,0.0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,11692.0,40.593967,-73.786182,14.0,31.0,97204.0,4301929.0,4158940011.0,Hammels-Arverne-Edgemere                                                   
2013-14,Q197,27Q197,P.S. 197 The Ocean School,Q197,825 HICKSVILLE ROAD,Q,27.0,523.0,,1,P.S. 197 The Ocean School,0.0,0.0,2.0,0.0,0.0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,11691.0,40.600199,-73.743968,14.0,31.0,101002.0,4298856.0,4155970001.0,Far Rockaway-Bayswater                                                     
2013-14,Q196,28Q196,P.S. 196 Grand Central Parkway,Q196,71-25 113 STREET,Q,28.0,747.0,,1,P.S. 196 Grand Central Parkway,0.0,0.0,0.0,0.0,0.0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,11375.0,40.722782,-73.837946,6.0,29.0,75702.0,4052713.0,4022480100.0,Forest Hills                                                               
2013-14,Q195,29Q195,P.S. 195 William Haberle,Q195,253-50 149 AVENUE,Q,29.0,675.0,,1,P.S. 195 William Haberle,0.0,0.0,0.0,0.0,0.0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,11422.0,40.653006,-73.736395,13.0,31.0,664.0,4290116.0,4136550001.0,Rosedale                                                                   
2013-14,Q194,25Q194,J.H.S. 194 William Carr,Q194,154-60 17 AVENUE,Q,25.0,,,1,J.H.S. 194 William Carr,0.0,1.0,1.0,1.0,0.0,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,QUEENS,11357.0,40.78365,-73.807838,7.0,19.0,1029.0,4107342.0,4047290001.0,Whitestone                                                                 
2013-14,Q193,25Q193,P.S. 193 Alfred J. Kennedy,Q193,152-20 11 AVENUE,Q,25.0,500.0,,1,P.S. 193 Alfred J. Kennedy,0.0,0.0,0.0,0.0,0.0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,11357.0,40.792483,-73.809741,7.0,19.0,987.0,4103056.0,4045380001.0,Whitestone                                                                 
2013-14,Q192,,109-89 204 STREET CONSOLIDATED LOCATION,,109-89 204 STREET,Q,29.0,,109-89 204 STREET CONSOLIDATED LOCATION,2,I.S. 192 The Linden |  Pathways College Preparatory School: A College Boa |  109-89 204 STREET CONSOLIDATED LOCATION,4.0,7.0,7.0,4.0,5.0,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,QUEENS,11412.0,40.70646,-73.753579,12.0,27.0,508.0,4234318.0,4109440301.0,Hollis                                                                     
2013-14,Q192,29Q192,I.S. 192 The Linden,Q192,109-89 204 STREET,Q,29.0,528.0,109-89 204 STREET CONSOLIDATED LOCATION,2,I.S. 192 The Linden |  Pathways College Preparatory School: A College Boa |  109-89 204 STREET CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,QUEENS,11412.0,40.70646,-73.753579,12.0,27.0,508.0,4234318.0,4109440301.0,Hollis                                                                     
2013-14,Q204,,36-41 28 STREET CONSOLIDATED LOCATION,,36-41 28 STREET,Q,30.0,823.0,36-41 28 STREET CONSOLIDATED LOCATION,2,I.S. 204 Oliver W. Holmes |  Energy Tech High School |  36-41 28 STREET CONSOLIDATED LOCATION,0.0,3.0,8.0,2.0,1.0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,11106.0,40.757065,-73.932664,1.0,26.0,51.0,4004156.0,4003430001.0,Queensbridge-Ravenswood-Long Island City                                   
2013-14,Q192,29Q259,Pathways College Preparatory School: A College Boa,Q259,109-89 204 STREET,Q,29.0,563.0,109-89 204 STREET CONSOLIDATED LOCATION,2,I.S. 192 The Linden |  Pathways College Preparatory School: A College Boa |  109-89 204 STREET CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,QUEENS,11412.0,40.70646,-73.753579,12.0,27.0,508.0,4234318.0,4109440301.0,Hollis                                                                     
2013-14,Q191,,85-15 258 STREET CONSOLIDATED LOCATION,,85-15 258 STREET,Q,26.0,870.0,85-15 258 STREET CONSOLIDATED LOCATION,2,P.S. 191 Mayflower |  P.S. Q993 |  85-15 258 STREET CONSOLIDATED LOCATION,0.0,0.0,1.0,0.0,0.0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,11001.0,40.734318,-73.709137,13.0,23.0,157903.0,4180083.0,4088010014.0,Glen Oaks-Floral Park-New Hyde Park                                        
2013-14,Q191,26Q191,P.S. 191 Mayflower,Q191,85-15 258 STREET,Q,26.0,409.0,85-15 258 STREET CONSOLIDATED LOCATION,2,P.S. 191 Mayflower |  P.S. Q993 |  85-15 258 STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,QUEENS,11001.0,40.734318,-73.709137,13.0,23.0,157903.0,4180083.0,4088010014.0,Glen Oaks-Floral Park-New Hyde Park                                        
2013-14,Q191,75Q993,P.S. Q993,Q993,85-15 258 STREET,Q,26.0,461.0,85-15 258 STREET CONSOLIDATED LOCATION,2,P.S. 191 Mayflower |  P.S. Q993 |  85-15 258 STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,QUEENS,11001.0,40.734318,-73.709137,13.0,23.0,157903.0,4180083.0,4088010014.0,Glen Oaks-Floral Park-New Hyde Park                                        
2013-14,Q190,28Q190,J.H.S. 190 Russell Sage,Q190,68-17 AUSTIN STREET,Q,28.0,,,1,J.H.S. 190 Russell Sage,0.0,3.0,4.0,1.0,0.0,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,QUEENS,11375.0,40.722707,-73.851699,6.0,29.0,71305.0,4075214.0,4031720002.0,Forest Hills                                                               
2013-14,Q189,,144-80 BARCLAY AVENUE CONSOLIDATED LOCATION,,144-80 BARCLAY AVENUE,Q,25.0,,144-80 BARCLAY AVENUE CONSOLIDATED LOCATION,2,J.H.S. 189 Daniel Carter Beard |  Flushing International High School |  144-80 BARCLAY AVENUE CONSOLIDATED LOCATION,0.0,1.0,2.0,1.0,0.0,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,QUEENS,11355.0,40.759844,-73.820548,7.0,20.0,863.0,4114763.0,4050510027.0,Murray Hill                                                                
2013-14,Q189,25Q263,Flushing International High School,Q263,144-80 BARCLAY AVENUE,Q,25.0,412.0,144-80 BARCLAY AVENUE CONSOLIDATED LOCATION,2,J.H.S. 189 Daniel Carter Beard |  Flushing International High School |  144-80 BARCLAY AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,QUEENS,11355.0,40.759844,-73.820548,7.0,20.0,863.0,4114763.0,4050510027.0,Murray Hill                                                                
2013-14,Q189,25Q189,J.H.S. 189 Daniel Carter Beard,Q189,144-80 BARCLAY AVENUE,Q,25.0,746.0,144-80 BARCLAY AVENUE CONSOLIDATED LOCATION,2,J.H.S. 189 Daniel Carter Beard |  Flushing International High School |  144-80 BARCLAY AVENUE CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,QUEENS,11355.0,40.759844,-73.820548,7.0,20.0,863.0,4114763.0,4050510027.0,Murray Hill                                                                
2013-14,Q186,,252-12 72 AVENUE CONSOLIDATED LOCATION,,252-12 72 AVENUE,Q,26.0,816.0,252-12 72 AVENUE CONSOLIDATED LOCATION,2,P.S. 186 Castlewood |  P.S. Q224 |  252-12 72 AVENUE CONSOLIDATED LOCATION,0.0,0.0,0.0,0.0,0.0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,11426.0,40.750007,-73.721607,13.0,23.0,155102.0,4173640.0,4084010375.0,Glen Oaks-Floral Park-New Hyde Park                                        
2013-14,Q186,26Q186,P.S. 186 Castlewood,Q186,252-12 72 AVENUE,Q,26.0,366.0,252-12 72 AVENUE CONSOLIDATED LOCATION,2,P.S. 186 Castlewood |  P.S. Q224 |  252-12 72 AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,QUEENS,11426.0,40.750007,-73.721607,13.0,23.0,155102.0,4173640.0,4084010375.0,Glen Oaks-Floral Park-New Hyde Park                                        
2013-14,Q186,75Q224,P.S. Q224,Q224,252-12 72 AVENUE,Q,26.0,450.0,252-12 72 AVENUE CONSOLIDATED LOCATION,2,P.S. 186 Castlewood |  P.S. Q224 |  252-12 72 AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,QUEENS,11426.0,40.750007,-73.721607,13.0,23.0,155102.0,4173640.0,4084010375.0,Glen Oaks-Floral Park-New Hyde Park                                        
2013-14,Q185,25Q185,J.H.S. 185 Edward Bleeker,Q185,147-26 25 DRIVE,Q,25.0,,,1,J.H.S. 185 Edward Bleeker,0.0,1.0,3.0,1.0,0.0,8C,1501-1750,0.81,3.95,6.51,2.3,1.78,QUEENS,11354.0,40.775253,-73.819347,7.0,19.0,1047.0,4108664.0,4048020001.0,Murray Hill                                                                
2013-14,Q184,25Q184,P.S. 184 Flushing Manor,Q184,163-15 21 ROAD,Q,25.0,507.0,,1,P.S. 184 Flushing Manor,0.0,0.0,0.0,0.0,0.0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,11357.0,40.778095,-73.800163,7.0,19.0,1017.0,4129072.0,4057560001.0,Ft. Totten-Bay Terrace-Clearview                                           
2013-14,Q183,27Q183,P.S. 183 Dr. Richard R. Green,Q183,2-45 BEACH  79 STREET,Q,27.0,532.0,,1,P.S. 183 Dr. Richard R. Green,1.0,0.0,2.0,0.0,1.0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,11693.0,40.589508,-73.805361,14.0,31.0,94202.0,4303354.0,4161120001.0,Hammels-Arverne-Edgemere                                                   
2013-14,Q181,29Q181,P.S. 181 Brookfield,Q181,148-15 230 STREET,Q,29.0,364.0,,1,P.S. 181 Brookfield,0.0,0.0,0.0,0.0,0.0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,11413.0,40.656126,-73.753207,13.0,31.0,694.0,4291453.0,4137180001.0,Springfield Gardens South-Brookville                                       
2013-14,Q180,27Q323,Scholars' Academy,Q323,320 BEACH 104TH STREET,Q,27.0,,,1,Scholars' Academy,1.0,1.0,0.0,2.0,0.0,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,QUEENS,11694.0,40.584109,-73.825711,14.0,32.0,938.0,4303722.0,4161590012.0,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      
2013-14,Q179,75Q004,P.S. Q004,Q004,196-25 PECK AVENUE,Q,26.0,413.0,,1,P.S. Q004,0.0,0.0,0.0,0.0,0.0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,11365.0,40.741803,-73.779634,8.0,23.0,1347.0,4153407.0,4071280010.0,Fresh Meadows-Utopia                                                       
2013-14,Q178,26Q178,P.S./ IS 178 Holliswood,Q178,189-10 RADNOR ROAD,Q,26.0,540.0,,1,P.S./ IS 178 Holliswood,0.0,0.0,0.0,0.0,0.0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,11423.0,40.724479,-73.777454,8.0,23.0,1277.0,4156558.0,4072770001.0,Jamaica Estates-Holliswood                                                 
